UA4000002356,,FOK,34333275,"??? ""??? ??????-???????""",????????????? ?????????? ???????????????? ???????,"50,000",12/29/2006,"1 000,00 (UAH)",02/05/2013,FALSE,???????????????,FALSE,11/05/2021,
UA4000032122,,GENUYA,34333275,"??? ""??? ??????-???????""",????????????? ?????????? ???????????????? ???????,"195,000",9/13/2012,"1 000,00 (UAH)",02/05/2013,FALSE,???????????????,FALSE,01/09/2023,
UA4000119887,,IKUS1,34486135,"???""???""????????????? ??????? ???.""",????????????? ?????????? ???????????????? ???????,"300,000",05/10/2011,"1 000,00 (UAH)",08/04/2011,FALSE,???????????????,FALSE,04/04/2021,
UA4000119861,,IKUS3,34486135,"???""???""????????????? ??????? ???.""",????????????? ?????????? ???????????????? ???????,"100,000",05/10/2011,"1 000,00 (UAH)",12/02/2014,FALSE,???????????????,FALSE,04/04/2021,
UA1026361006,,IFUSFN,34487846,"?? ""????? ""?????? ???? ???????????""",????? ?????????????? ?????????????? ????? ?????? ??????????????? ??????,"40,000",7/18/2011,"5 000,00 (UAH)",12/14/2017,FALSE,???????????????,FALSE,8/28/2026,
UA4000130074,,IFCNTRUM,34615120,"??? ""??? ??? ""???? ??????""",????????????? ?????????? ???????????????? ???????,"5,000,000",10/03/2011,"100,00 (UAH)",9/29/2015,FALSE,???????????????,FALSE,6/25/2036,
UA4000188270,?,OHRNVSTA,34667870,"?? ""?????-???????""",????????? ???????????? ????????? ??????????????? ??????,61,12/04/2014,"2 000 000,00 (UAH)",7/28/2015,FALSE,???????????????,FALSE,02/11/2025,
UA4000014682,,DELKAP,34729245,"??? ""??? ""??????-???????""",????????????? ?????????? ???????????????? ???????,"100,000",5/20/2015,"1 000,00 (UAH)",06/09/2015,FALSE,???????????????,FALSE,?/?,
UA4000117287,,MAGKAP,34730685,"??? ""??? ""???????"" ?????? ""???????""",????????????? ?????????? ???????????????? ???????,"2,000",04/06/2011,"10 000,00 (UAH)",12/26/2017,FALSE,???????????????,FALSE,02/01/2021,
UA4000029722,,IFBDL,34764782,"??? ""??? ""?????????? ???????""",????????????? ?????????? ???????????????? ???????,"1,200,000",5/15/2009,"1 000,00 (UAH)",11/20/2009,FALSE,???????????????,FALSE,11/20/2027,
UA4000056840,,IFACV,34764782,"??? ""??? ""?????????? ???????""",????????????? ?????????? ???????????????? ???????,"1,000,000",6/16/2009,"1 000,00 (UAH)",11/20/2009,FALSE,???????????????,FALSE,5/25/2019,
UA4000056980,,IFTAUR,34764782,"??? ""??? ""?????????? ???????""",????????????? ?????????? ???????????????? ???????,"1,000,000",6/22/2009,"1 000,00 (UAH)",5/20/2010,FALSE,???????????????,FALSE,5/22/2019,
UA4000057012,,IFVSR,34764782,"??? ""??? ""?????????? ???????""",????????????? ?????????? ???????????????? ???????,"1,000,000",6/22/2009,"1 000,00 (UAH)",06/03/2015,FALSE,???????????????,FALSE,5/25/2019,
UA4000013262,,IFSPIN,34956141,"??? ""????? ""????????""",????? ?????????????? ?????????????? ????? ?????? ??????????????? ??????,"100,000",4/14/2017,"1 000,00 (UAH)",11/24/2009,FALSE,???????????????,FALSE,10/09/2027,
UA4000075071,,KVARC,35328439,"?? ""??? ""?????""",????? ?????? ??????????????? ??????,"15,575",06/11/2010,"50,00 (UAH)",6/30/2015,FALSE,???????????????,FALSE,?/?,
UA4000026991,,INITIATIVE,35364718,"??? ""?????? ""??????????-??????""",????? ?????????????? ?????????????? ????? ?????? ??????????????? ??????,"50,700",08/06/2013,"1 000,00 (UAH)",5/30/2018,FALSE,???????????????,FALSE,12/17/2027,
UA4000036396,,KFSFSRB,35394082,"??? ""??? ""???""",????????????? ?????????? ???????????????? ???????,"100,000",4/16/2008,"1 000,00 (UAH)",2/23/2018,FALSE,???????????????,FALSE,3/26/2058,
UA4000036420,,KFSFSR,35394082,"??? ""??? ""???""",????????????? ?????????? ???????????????? ???????,"100,000",4/16/2008,"1 000,00 (UAH)",2/23/2018,FALSE,???????????????,FALSE,3/26/2058,
UA4000036412,,KFSFRR,35394082,"??? ""??? ""???""",????????????? ?????????? ???????????????? ???????,"50,000",4/16/2008,"1 000,00 (UAH)",2/23/2018,FALSE,???????????????,FALSE,3/26/2058,
UA4000046643,,BIZAN,35476002,"??? ""????? ""??????""",????? ?????????????? ?????????????? ????? ?????? ??????????????? ??????,"100,000",4/14/2017,"1 000,00 (UAH)",3/26/2012,FALSE,???????????????,FALSE,11/04/2023,
UA4000122865,,PIFOMABO,35809881,"??? ""??? ""????? ???????""",????????????? ?????????? ???????????????? ???????,"10,000,000",06/10/2011,"100,00 (UAH)",7/14/2015,FALSE,???????????????,FALSE,7/26/2025,
UA4000046650,,CICXLS,35856947,"??? ""????? ""??????""",????? ?????????????? ?????????????? ????? ?????? ??????????????? ??????,"50,000",4/14/2017,"1 000,00 (UAH)",10/04/2012,FALSE,???????????????,FALSE,?/?,
UA4000053631,,IFFBD,35895829,"??? ""??? ""?????-??????""",????????????? ?????????? ???????????????? ???????,"5,000,000",03/04/2009,"100,00 (UAH)",11/24/2015,FALSE,???????????????,FALSE,06/09/2028,
UA4000053656,,IFPRFD,35895829,"??? ""??? ""?????-??????""",????????????? ?????????? ???????????????? ???????,"5,000,000",03/04/2009,"100,00 (UAH)",11/24/2015,FALSE,???????????????,FALSE,06/09/2028,
UA4000053672,,IFAFM,35895829,"??? ""??? ""?????-??????""",????????????? ?????????? ???????????????? ???????,"5,000,000",03/04/2009,"100,00 (UAH)",11/24/2015,FALSE,???????????????,FALSE,06/09/2028,
UA4000046577,,RCODFR,35917889,"??? ""????????????? ?????""",????? ?????? ??????????????? ??????,"206,700",07/05/2017,"1 000,00 (UAH)",6/23/2015,FALSE,???????????????,FALSE,?/?,
UA4000053318,,GENESISWS,36018714,"??? ""??? ""???????""",????????????? ?????????? ???????????????? ???????,"500,000",12/22/2010,"1 000,00 (UAH)",2/27/2018,FALSE,???????????????,FALSE,?/?,
UA4000049589,,PRFPRJINV,36216071,"??? ?????? ""?????? ???????? ???????",????? ?????????????? ?????????????? ????? ?????? ??????????????? ??????,"500,000",11/03/2010,"1 000,00 (UAH)",7/21/2015,FALSE,???????????????,FALSE,10/21/2030,
UA4000115869,,TITUL,37094052,"??? ""??????"" ???"" (?????? ""?????"")",????????????? ?????????? ???????????????? ???????,"100,000",3/29/2011,"1 000,00 (UAH)",8/29/2017,FALSE,???????????????,FALSE,1/25/2050,
UA4000133565,,PRDPI,37318197,"??? ""??? ""???????""",????????????? ?????????? ???????????????? ???????,"1,000,000",12/28/2011,"1 000,00 (UAH)",11/02/2016,FALSE,???????????????,FALSE,9/20/2031,
UA4000133573,,PRDNT,37318197,"??? ""??? ""???????""",????????????? ?????????? ???????????????? ???????,"1,000,000",12/28/2011,"1 000,00 (UAH)",11/02/2016,FALSE,???????????????,FALSE,9/30/2031,
UA4000202014,L,AVERSL,37374089,"??? ""?????-????""",????????? ???????????? ??????? ??????????????? ??????,1,08/03/2018,"1 521 000,00 (UAH)",8/22/2018,FALSE,???????????????,FALSE,12/30/2021,
UA4000201958,F,AVERSF,37374089,"??? ""?????-????""",????????? ???????????? ??????? ??????????????? ??????,2,08/03/2018,"777 600,00 (UAH)",8/22/2018,FALSE,???????????????,FALSE,12/30/2021,
UA4000202022,M,AVERSM,37374089,"??? ""?????-????""",????????? ???????????? ??????? ??????????????? ??????,1,08/03/2018,"1 947 000,00 (UAH)",8/22/2018,FALSE,???????????????,FALSE,12/30/2021,
UA4000201974,H,AVERSH,37374089,"??? ""?????-????""",????????? ???????????? ??????? ??????????????? ??????,10,08/03/2018,"1 078 560,00 (UAH)",8/22/2018,FALSE,???????????????,FALSE,12/30/2021,
UA4000201941,E,AVERSE,37374089,"??? ""?????-????""",????????? ???????????? ??????? ??????????????? ??????,19,08/03/2018,"761 400,00 (UAH)",8/22/2018,FALSE,???????????????,FALSE,12/30/2021,
UA4000202006,K,AVERSK,37374089,"??? ""?????-????""",????????? ???????????? ??????? ??????????????? ??????,11,08/03/2018,"1 420 000,00 (UAH)",8/22/2018,FALSE,???????????????,FALSE,12/30/2021,
UA4000201933,D,AVERSD,37374089,"??? ""?????-????""",????????? ???????????? ??????? ??????????????? ??????,7,08/03/2018,"740 000,00 (UAH)",8/22/2018,FALSE,???????????????,FALSE,12/30/2021,
UA4000201909,A,AVERSA,37374089,"??? ""?????-????""",????????? ???????????? ??????? ??????????????? ??????,1,08/03/2018,"516 600,00 (UAH)",8/22/2018,FALSE,???????????????,FALSE,12/30/2021,
UA4000201990,J,AVERSJ,37374089,"??? ""?????-????""",????????? ???????????? ??????? ??????????????? ??????,5,08/03/2018,"1 365 000,00 (UAH)",8/22/2018,FALSE,???????????????,FALSE,12/30/2021,
UA4000201982,I,AVERSI,37374089,"??? ""?????-????""",????????? ???????????? ??????? ??????????????? ??????,8,08/03/2018,"1 181 000,00 (UAH)",8/22/2018,FALSE,???????????????,FALSE,12/30/2021,
UA4000201925,C,AVERSC,37374089,"??? ""?????-????""",????????? ???????????? ??????? ??????????????? ??????,14,08/03/2018,"690 000,00 (UAH)",8/22/2018,FALSE,???????????????,FALSE,12/30/2021,
UA4000201966,G,AVERSG,37374089,"??? ""?????-????""",????????? ???????????? ??????? ??????????????? ??????,1,08/03/2018,"988 200,00 (UAH)",8/22/2018,FALSE,???????????????,FALSE,12/30/2021,
UA4000201917,B,AVERSB,37374089,"??? ""?????-????""",????????? ???????????? ??????? ??????????????? ??????,3,08/03/2018,"635 000,00 (UAH)",8/22/2018,FALSE,???????????????,FALSE,12/31/2021,
UA4000167969,,PIF,38488225,"??? ""??? ??????""",????????????? ?????????? ???????????????? ???????,"10,000",5/29/2013,"10 000,00 (UAH)",06/03/2015,FALSE,???????????????,FALSE,04/10/2063,
UA4000151260,,BAVANGD,38690683,"?? ""???? ????????""",????? ?????? ??????????????? ??????,"122,000",05/04/2018,"2 460,00 (UAH)",8/20/2013,FALSE,???????????????,FALSE,?/?,
UA4000189674,,PROFI,39778213,"?? ""????? ""?????-? ??????""",????? ?????????????? ?????????????? ????? ?????? ??????????????? ??????,"1,001,600",8/27/2015,"1 000,00 (UAH)",7/14/2016,FALSE,???????????????,FALSE,02/01/2035,
UA4000195002,,GLORY,40803808,"?? ""?????""",????? ?????????????? ?????????????? ????? ?????? ??????????????? ??????,"2,300,000,000",06/11/2018,"1,00 (UAH)",11/01/2017,FALSE,???????????????,FALSE,9/16/2056,
UA4000197370,,RECOVERY,41346031,"?? ""?????? ""???????????""",????? ?????????????? ?????????????? ????? ?????? ??????????????? ??????,"5,000,000",8/30/2017,"1 000,00 (UAH)",11/01/2017,FALSE,???????????????,FALSE,6/26/2067,
UA4000200877,,ADVENT,42131991,"?? ""?????? ""?????????""",????? ?????????????? ?????????????? ????? ?????? ??????????????? ??????,"1,000,000",8/30/2018,"1 000,00 (UAH)",12/04/2018,FALSE,???????????????,FALSE,04/06/2048,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
