UA4000196331,,196331,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,29.12.2016,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,13.09.2028
UA4000196349,,196349,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,29.12.2016,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,11.10.2028
UA4000196356,,196356,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,29.12.2016,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,22.11.2028
UA4000196364,,196364,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,29.12.2016,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,16.05.2029
UA4000196372,,196372,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,29.12.2016,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,19.09.2029
UA4000196380,,196380,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,29.12.2016,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,28.11.2029
UA4000196398,,196398,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,29.12.2016,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,10.04.2030
UA4000196406,,196406,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,29.12.2016,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,12.06.2030
UA4000196414,,196414,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,29.12.2016,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,28.08.2030
UA4000196430,,196430,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,29.12.2016,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,18.09.2030
UA4000196448,,196448,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,29.12.2016,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,11.12.2030
UA4000196463,,196463,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,29.12.2016,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,23.04.2031
UA4000196471,,196471,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,29.12.2016,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,04.06.2031
UA4000196513,,196513,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,29.12.2016,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,27.08.2031
UA4000196489,,196489,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,29.12.2016,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,10.09.2031
UA4000196497,,196497,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,3 999 999,29.12.2016,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,15.10.2031
UA4000196745,,196745,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,3 022 001,10.02.2017,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,23.12.2026
UA4000196752,,196752,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,3 464 920,14.02.2017,"1 000,00 (UAH)",22.11.2017,VRAI,??????,FAUX,27.01.2027
UA4000199491,,199491,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,370 838,21.11.2017,"1 000,00 (USD)",22.11.2017,VRAI,??????,FAUX,12.02.2020
UA4000196927,,196927,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,3 464 920,23.02.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,22.01.2031
UA4000196935,,196935,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 900 000,23.02.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,28.01.2032
UA4000197032,,197032,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 700 001,13.03.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,17.07.2030
UA4000197065,,197065,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,5 400 960,15.03.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,20.02.2032
UA4000197529,,197529,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,2 500 000,06.10.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,10.05.2025
UA4000197537,,197537,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,2 500 000,06.10.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,10.11.2025
UA4000197545,,197545,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,5 500 000,06.10.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,10.05.2027
UA4000197552,,197552,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,5 500 000,06.10.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,10.11.2027
UA4000197560,,197560,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,06.10.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,10.05.2029
UA4000197578,,197578,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 000 000,06.10.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,10.11.2029
UA4000197586,,197586,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,1 000 000,06.10.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,10.05.2031
UA4000197594,,197594,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,1 000 000,06.10.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,10.11.2031
UA4000197602,,197602,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,10.05.2032
UA4000197610,,197610,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,10.11.2032
UA4000197628,,197628,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,10.05.2033
UA4000197636,,197636,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,10.11.2033
UA4000197644,,197644,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,10.05.2034
UA4000197651,,197651,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,10.11.2034
UA4000197669,,197669,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,10.05.2035
UA4000197677,,197677,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",23.11.2017,VRAI,??????,FAUX,10.11.2035
UA4000198139,,198139,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 499 995,11.07.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.03.2032
UA4000198121,,198121,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 500 000,11.07.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,02.06.2032
UA4000198113,,198113,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 500 000,11.07.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,25.08.2032
UA4000198105,,198105,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 500 000,11.07.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,13.10.2032
UA4000198097,,198097,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,4 500 000,11.07.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,08.12.2032
UA4000197685,,197685,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.05.2036
UA4000197693,,197693,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.11.2036
UA4000197701,,197701,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.05.2037
UA4000197719,,197719,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.11.2037
UA4000197727,,197727,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.11.2037
UA4000197735,,197735,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.11.2038
UA4000197743,,197743,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.05.2039
UA4000197750,,197750,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.11.2039
UA4000197768,,197768,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.05.2040
UA4000197776,,197776,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.11.2040
UA4000197784,,197784,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.05.2041
UA4000197792,,197792,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.11.2041
UA4000197800,,197800,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.05.2042
UA4000197818,,197818,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.11.2042
UA4000197826,,197826,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.05.2043
UA4000197834,,197834,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.11.2043
UA4000197842,,197842,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.05.2044
UA4000197859,,197859,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.11.2044
UA4000197867,,197867,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.05.2045
UA4000197875,,197875,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.11.2045
UA4000197883,,197883,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.05.2046
UA4000197891,,197891,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.11.2046
UA4000197909,,197909,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.05.2047
UA4000197917,,197917,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,6 048 872,06.10.2017,"1 000,00 (UAH)",24.11.2017,VRAI,??????,FAUX,10.11.2047
UA4000199541,,199541,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ? ??????????? ?????????? ??????????????? ??????,135 000,28.11.2017,"1 000,00 (USD)",29.11.2017,VRAI,??????,FAUX,03.04.2019
UA4000199558,,199558,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ? ??????????? ?????????? ??????????????? ??????,73 000,28.11.2017,"1 000,00 (USD)",29.11.2017,VRAI,??????,FAUX,10.04.2019
UA4000199566,,199566,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ? ??????????? ?????????? ??????????????? ??????,73 000,28.11.2017,"1 000,00 (USD)",29.11.2017,VRAI,??????,FAUX,17.04.2019
UA4000199574,,199574,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ? ??????????? ?????????? ??????????????? ??????,73 000,28.11.2017,"1 000,00 (USD)",29.11.2017,VRAI,??????,FAUX,24.04.2019
UA4000199582,,199582,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ? ??????????? ?????????? ??????????????? ??????,73 000,28.11.2017,"1 000,00 (USD)",29.11.2017,VRAI,??????,FAUX,01.05.2019
UA4000199590,,199590,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ? ??????????? ?????????? ??????????????? ??????,73 000,28.11.2017,"1 000,00 (USD)",29.11.2017,VRAI,??????,FAUX,22.05.2019
UA4000199608,,199608,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ? ??????????? ?????????? ??????????????? ??????,99 000,28.11.2017,"1 000,00 (USD)",29.11.2017,VRAI,??????,FAUX,29.05.2019
UA4000199665,,199665,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,242 667,05.12.2017,"1 000,00 (EUR)",06.12.2017,VRAI,??????,FAUX,05.06.2019
UA4000199913,,199913,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,36 935,10.01.2018,"1 000,00 (UAH)",11.01.2018,VRAI,??????,FAUX,08.01.2020
UA4000200174,,200174,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,922 489,23.01.2018,"1 000,00 (UAH)",24.01.2018,VRAI,??????,FAUX,20.01.2021
UA4000200257,,200257,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,354 041,30.01.2018,"1 000,00 (USD)",31.01.2018,VRAI,??????,FAUX,30.01.2019
UA4000200711,,200711,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,278 154,20.03.2018,"1 000,00 (EUR)",21.03.2018,VRAI,??????,FAUX,27.11.2019
UA4000200885,,200885,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,646 414,24.04.2018,"1 000,00 (UAH)",25.04.2018,VRAI,??????,FAUX,19.04.2023
UA4000200968,,200968,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,1 550 651,08.05.2018,"1 000,00 (UAH)",10.05.2018,VRAI,??????,FAUX,06.02.2019
UA4000201255,,201255,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,39 893,29.05.2018,"1 000,00 (UAH)",30.05.2018,VRAI,??????,FAUX,24.05.2023
UA4000201370,,201370,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,2 921 987,12.06.2018,"1 000,00 (UAH)",13.06.2018,VRAI,??????,FAUX,03.04.2019
UA4000201388,,201388,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,138 405,12.06.2018,"1 000,00 (UAH)",13.06.2018,VRAI,??????,FAUX,12.06.2019
UA4000201396,,201396,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,312 854,12.06.2018,"1 000,00 (USD)",13.06.2018,VRAI,??????,FAUX,15.01.2020
UA4000201446,,201446,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,457 536,19.06.2018,"1 000,00 (USD)",20.06.2018,VRAI,??????,FAUX,27.02.2019
UA4000201453,,201453,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,319 906,19.06.2018,"1 000,00 (USD)",20.06.2018,VRAI,??????,FAUX,19.06.2019
UA4000201735,,201735,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,2 749 696,10.07.2018,"1 000,00 (UAH)",11.07.2018,VRAI,??????,FAUX,30.01.2019
UA4000201727,,201727,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,102 135,10.07.2018,"1 000,00 (UAH)",11.07.2018,VRAI,??????,FAUX,09.02.2020
UA4000201743,,201743,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,73 250,10.07.2018,"1 000,00 (USD)",11.07.2018,VRAI,??????,FAUX,22.07.2020
UA4000201768,,201768,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,141 392,17.07.2018,"1 000,00 (UAH)",18.07.2018,VRAI,??????,FAUX,03.07.2019
UA4000202287,,202287,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,4 841 375,04.09.2018,"1 000,00 (UAH)",05.09.2018,VRAI,??????,FAUX,27.03.2019
UA4000202295,,202295,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,119 061,04.09.2018,"1 000,00 (UAH)",05.09.2018,VRAI,??????,FAUX,04.09.2019
UA4000202469,,202469,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,3 000,02.10.2018,"1 000,00 (UAH)",03.10.2018,VRAI,??????,FAUX,30.09.2020
UA4000202535,,202535,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,158 038,09.10.2018,"1 000,00 (USD)",10.10.2018,VRAI,??????,FAUX,30.01.2020
UA4000202568,,202568,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,34 571,16.10.2018,"1 000,00 (USD)",17.10.2018,VRAI,??????,FAUX,15.10.2020
UA4000202576,,202576,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,254 234,18.10.2018,"1 000,00 (USD)",22.10.2018,VRAI,??????,FAUX,18.07.2019
UA4000202667,,202667,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,99 937,06.11.2018,"1 000,00 (UAH)",07.11.2018,VRAI,??????,FAUX,06.11.2019
UA4000202972,,202972,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,43 591,11.12.2018,"1 000,00 (EUR)",12.12.2018,VRAI,??????,FAUX,11.04.2019
UA4000203012,,203012,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,423 707,18.12.2018,"1 000,00 (USD)",19.12.2018,VRAI,??????,FAUX,16.01.2019
UA4000203004,,203004,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,3 678 866,18.12.2018,"1 000,00 (UAH)",19.12.2018,VRAI,??????,FAUX,20.03.2019
UA4000203061,,203061,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,2 961 847,27.12.2018,"1 000,00 (UAH)",27.12.2018,VRAI,??????,FAUX,27.02.2019
XS1303926528,,XS6528,13480,???????????? ???????? ???????,????????? ????????? ???????????????? ???????,1 317 940,11.11.2015,"1 000,00 (USD)",27.12.2018,VRAI,???????????????,FAUX,01.09.2026
UA4000136329,,PIBN,39002,"??? ""??????????????""",????? ?????? ??????????????? ??????,5 091 887 051,08.06.2017,"10,00 (UAH)",21.07.2015,FAUX,???????????????,FAUX,?/?
UA1002231009,,USCB,39019,"?? ""??????????""",????? ?????? ??????????????? ??????,165 459 896 874,30.06.2016,"0,10 (UAH)",12.01.2015,FAUX,???????????????,FAUX,?/?
UA4000083224,,VIEN,130694,"??? ""????????????????""",????? ?????? ??????????????? ??????,3 097 366,08.07.2010,"10,00 (UAH)",06.04.2015,FAUX,???????????????,FAUX,?/?
UA4000085484,,DOON,131268,"?? ""???? ???????? ?????????????""",????? ?????? ??????????????? ??????,65 517 175,02.08.2010,"1,25 (UAH)",13.01.2015,FAUX,???????????????,FAUX,?/?
UA4000124911,,POON,131819,"??? ""????????????????""",????? ?????? ??????????????? ??????,220 960 000,06.07.2011,"0,25 (UAH)",27.01.2015,FAUX,???????????????,FAUX,?/?
UA4000117501,,UNAF,135390,"??? ""????????""",????? ?????? ??????????????? ??????,54 228 510,12.04.2011,"0,25 (UAH)",15.12.2014,FAUX,???????????????,FAUX,?/?
UA4000078562,,BRTP,152448,"???? ""??????????????? ????? ???""",????? ?????? ??????????????? ??????,71 643 944,13.07.2010,"0,25 (UAH)",18.08.2017,FAUX,???????????????,FAUX,?/?
UA4000169197,,DMASHZ,153362,"??? ""???""",????? ?????? ??????????????? ??????,478 484,16.09.1998,"0,25 (UAH)",30.12.2015,FAUX,???????????????,FAUX,?/?
UA4000076459,,HMBZ,165712,"??? ""?????? ???????""",????? ?????? ??????????????? ??????,335 332 950,21.05.2010,"0,01 (UAH)",25.05.2015,FAUX,???????????????,FAUX,?/?
UA4000066591,,ZHMZ,182863,"?? ""???????????? ??????????""",????? ?????? ??????????????? ??????,27 865 000,05.05.2010,"0,05 (UAH)",22.05.2015,FAUX,???????????????,FAUX,?/?
UA4000166011,,NFER,186520,?? ???,????? ?????? ??????????????? ??????,1 551 537 980,17.05.2011,"0,27 (UAH)",22.07.2015,FAUX,???????????????,FAUX,?/?
UA4000138176,,ZFER,186542,"?? ""???""",????? ?????? ??????????????? ??????,2 279 550 000,23.05.2011,"0,10 (UAH)",08.06.2015,FAUX,???????????????,FAUX,?/?
UA4000142475,,MGZC,190911,"?? ""???????????? ???""",????? ?????? ??????????????? ??????,1 466 502 000,20.05.2011,"0,25 (UAH)",22.07.2015,FAUX,???????????????,FAUX,?/?
UA0500491008,,YASK,191035,"??? ""????""",????? ?????? ??????????????? ??????,273 598 680,02.06.2010,"0,25 (UAH)",18.05.2015,FAUX,???????????????,FAUX,?/?
UA4000086029,,ZALK,194122,"??? ""????""",????? ?????? ??????????????? ??????,622 729 120,25.08.2010,"0,25 (UAH)",22.07.2015,FAUX,???????????????,FAUX,?/?
UA4000131486,,KRMT,196865,"??? ""?? ""?????????""",????? ?????? ??????????????? ??????,98 352,18.08.1998,"0,75 (UAH)",09.06.2015,FAUX,???????????????,FAUX,?/?
UA4000106041,,HIMMASH,219632,"???? ""?????????????????""",????? ?????? ??????????????? ??????,200 000 000,23.12.2010,"0,01 (UAH)",23.06.2015,FAUX,???????????????,FAUX,?/?
